,id,text,user,datetime,retweet_count,favorite_count,	,cluster
4705,871385469933821953,Bill Maher Apologizes for Use of Racial Slur on ‘Real Time’ https://t.co/iHTloTZpDV. Let's accept his contrition and move on.,60919240,2017-06-04 15:17:40,329,1176,3251415,7
4706,871385547931078656,RT @yokoono: Keep yourself focused on the positive things you are doing,60919240,2017-06-04 15:17:58,3652,0,3251397,3
4707,871385620878430213,"@RichardGrenell half the 4 person panel was GOP. as it happens many republican pundits (Will, Krauthammer, Hayes) d… https://t.co/xjUhvXXbIl",14529929,2017-06-04 15:18:16,26,277,3247145,7
4708,871385647839420418,RT @shamanabeats: https://t.co/IKjqUIeeat,16244449,2017-06-04 15:18:22,14654,0,3234659,43
4709,871386006297219076,@ColeMcNeely calling climate change a Chinese hoax is nonsense and I'm not going to pretend otherwise. neither shou… https://t.co/r5eChNc7Jp,14529929,2017-06-04 15:19:48,59,447,3247053,7
4712,871386893560283136,RT @_SidVerma: Guns don't kill people if killers can't get guns therefore guns don't kill people therefore buy guns https://t.co/OMjQlszFF3,16399949,2017-06-04 15:23:19,70,0,3236413,10
4714,871387002888794112,RT @AJEnglish: China just switched on the world's largest floating solar farm. https://t.co/dAY9KfU5rw,4970411,2017-06-04 15:23:45,2891,0,3243182,43
4716,871387259416829953,RT @davidminpdx: 1. Loving the responses to this hysterical headline. https://t.co/eByj7VIe6k,16399949,2017-06-04 15:24:46,212,0,3236326,43
4717,871388502688235524,The #trumpbudget isn’t just about massive tax cuts for rich. Trump also wants to roll back civil rights… https://t.co/PJwQSrhYx8,15950681,2017-06-04 15:29:43,32,18,3244279,6
4720,871389623016095744,"RT @ABCPolitics: NEW: Spokesperson for London Mayor Sadiq Khan says ""he has more important things to do than respond to Donald Trump's ill-…",19811190,2017-06-04 15:34:10,1788,0,3240549,23
4721,871389744105697280,RT @broderick: Live outside the #onelovemanchester concert https://t.co/RSPhcSOp1P,9532402,2017-06-04 15:34:39,38,0,3247368,43
4722,871389845322686465,RT @StefanieDekker: Powerful reporting on the hell that is the fight for #mosul https://t.co/cFWW9LOXh6,9532402,2017-06-04 15:35:03,32,0,3247344,43
4723,871390079083831296,"RT @fieldproducer: Unreal @AlexHonnold solos Freerider on El Cap, a historic piece of climbing. I can't imagine being up there ropeless htt…",16244449,2017-06-04 15:35:59,28,0,3233602,3
4724,871391150892081157,Canada's giant trees are on the cusp of extinction https://t.co/cJslHq1fZu https://t.co/ih5koO4Rjl,4970411,2017-06-04 15:40:14,137,116,3242193,7
4725,871391183511146496,https://t.co/5uuoY1nliz Love this - guy who witnessed attack goes back to try to pay his restaurant bill and tip staff,1294741,2017-06-04 15:40:22,80,185,3237209,7
4726,871391210900004864,"Khan ""has more important things to do"" than respond to Trump's ""ill-informed tweet"" that ""deliberately"" takes him o… https://t.co/pPLX7v7Gmz",69181624,2017-06-04 15:40:29,426,1188,3246002,6
4730,871392731691700225,"RT @JusticeTrousers: ""Enough is enough"" ... 32,000 police officers pictured here in 2012, 'scaremongering' over May's cuts https://t.co/vCX…",19811190,2017-06-04 15:46:31,3495,0,3239808,43
4732,871392911912521729,RT @VICEUK: Everything we know about the London Bridge attack. https://t.co/96GvN3xyDi https://t.co/pcLwuv9jmZ,23818581,2017-06-04 15:47:14,15,0,3241913,13
4733,871393120847634434,I lived in london during 3 terrorist attacks by a right wing white brit who hated gay people and  brown immigrants https://t.co/NuSgmwP1aa,15691197,2017-06-04 15:48:04,146,354,3231619,10
4734,871393269355339778,Not sure if this is good news or not. Is that enough time? And when will it hold hearings? https://t.co/EJDRVdQ5Hr,15220768,2017-06-04 15:48:39,207,519,3249753,7
4735,871393286572965893,"RT @AaronBastani: British Fighters against ISIS in Syria say 'the longer Theresa May is Prime Minister, the less safe we are' https://t.co/…",19811190,2017-06-04 15:48:43,1462,0,3239676,43
4736,871393523110727680,"RT @axios: Trump is heading to Ohio on Wednesday as the White House makes a push on infrastructure
https://t.co/fcLfxoLCb4",14246001,2017-06-04 15:49:40,12,0,3275188,23
4737,871393543088111616,"RT @axios: Putin tells Megyn Kelly he ""didn't even really talk"" to Michael Flynn when they were seated together at 2015 dinner
https://t.co…",14246001,2017-06-04 15:49:45,21,0,3275183,43
4738,871393551799681025,Like what? Your boss wants to undo the punishments Obama imposed. Do you know who you are working for? https://t.co/ZuNQTTTwHe,15220768,2017-06-04 15:49:47,1698,3975,3249685,7
4739,871393558741344258,"RT @axios: The U.S. is still among the world's biggest CO2 polluters
https://t.co/2KhxgegWZ9",14246001,2017-06-04 15:49:48,32,0,3275180,43
4740,871393579863855104,"RT @axios: Just in: Police arrest 12 in East London in connection with attack, still searching addresses in the area
https://t.co/F5rrUuvHPr",14246001,2017-06-04 15:49:53,17,0,3275175,13
4746,871393701184057344,RT @axios: Robot trucks could replace 2 million jobs by 2030. https://t.co/So1R3CHEez,14246001,2017-06-04 15:50:22,24,0,3275145,43
4751,871395741603856384,"Is @HillaryClinton about to destroy the Democratic Party, once and for all? #larryslist @DNC https://t.co/0Rd7v3yJiy https://t.co/Y8T7ikSZbe",15950681,2017-06-04 15:58:29,48,69,3242553,7
4752,871396055186886656,"Many millions cherish the liberality to which London aspires, but there will be the few who want to stop it dead. https://t.co/WMl7ecOb4d",14677919,2017-06-04 15:59:43,58,98,3240657,7
4753,871396125172842497,"If you like the work we do and want to help us keep doing it, consider joining the Truth Squad… https://t.co/WpY4hgatpz",8953122,2017-06-04 16:00:00,14,32,3274104,7
4754,871396150489751552,A ton of Americans are walking around with dirty anuses: https://t.co/SICd2scWjK https://t.co/QTPSUym1ay,23818581,2017-06-04 16:00:06,75,130,3241141,7
4755,871396159188643840,We are interested in hearing from patients about any difficulties accessing or paying for prescription drugs: https://t.co/Q4zqDX68ft,14606079,2017-06-04 16:00:08,113,68,3241692,7
4756,871396170475741184,The complex story of Polish refugees in Iran https://t.co/WCnWLhiADh https://t.co/SkSUsdBBj4,4970411,2017-06-04 16:00:11,55,76,3240996,7
4757,871396180126822401,"RT @DylanByers: On @ReliableSources, @carlbernstein says Trump isn't as adept as Nixon at covering up a scandal.",14515799,2017-06-04 16:00:13,32,0,3245756,16
4758,871396196186763264,The Trump Administration’s problem can’t be resolved by firing the marketing team and hiring external consultants. https://t.co/qpqIWNmsCc,14677919,2017-06-04 16:00:17,64,122,3240623,6
4760,871396365917618176,Women are living with the fear of deportation if they report domestic violence https://t.co/9WXphx8wwT,18510860,2017-06-04 16:00:58,124,63,3241397,7
4761,871396455008935936,"RT @evanmcmurry: Bernstein to @BrianStelter on possibly different take than Woodward on Trump-Russia story: ""Bob and I both agree: we need…",14515799,2017-06-04 16:01:19,15,0,3245690,16
4762,871396600173789184,So much love and admiration for the people of London. A powerful 2 minute video. https://t.co/rKARZMhhFl,15147397,2017-06-04 16:01:53,90,482,3239935,7
4763,871396722056069121,"RT @MissEllieMae: Please God, my kingdom for just one journalist who points out to Theresa May that she was Home Secretary for six years",17385903,2017-06-04 16:02:22,6483,0,3237304,3
4764,871396894106419204,"in other words, to commit murder https://t.co/fmqKDSnfTI",15691197,2017-06-04 16:03:03,162,410,3230720,7
4765,871397021604884481,"RT @Evan_McMullin: ISIS is a serious threat, but so is a president who thinks our rights are merely a matter of political correctness to be…",14197312,2017-06-04 16:03:34,12527,0,3231837,3
4767,871397106963161090,RT @PreetBharara: One benefit of being a private citizen is that I can now publicly say that Rep. Rohrabacher is a fool. https://t.co/XOcBQ…,14197312,2017-06-04 16:03:54,12130,0,3231817,43
4769,871397767121448960,"RT @vicenews: Merkel, Putin, and other world leaders express solidarity with London after terrorist attack https://t.co/4guQexppmC https://…",23818581,2017-06-04 16:06:32,32,0,3240755,13
4771,871398457512165377,This claim is a severely distorted take on @SadiqKhan's comments. We rated it False. https://t.co/gezhJDdMkB https://t.co/yulPRjQTpg,8953122,2017-06-04 16:09:16,457,636,3273547,7
4772,871398678220742657,The Tony Awards are on June 11th. Revisit our writers on this year's nominations and more: https://t.co/egXyybXBZE https://t.co/ljXakrA4Mb,14677919,2017-06-04 16:10:09,21,85,3240031,7
4773,871398714698543105,RT @Mediaite: ‘Maybe a Suspension’: Media Critic David Zurawik Says HBO ‘Has to Do More’ on Maher https://t.co/G5YDWEwrKc (VIDEO) https://t…,14515799,2017-06-04 16:10:18,16,0,3245151,43
4774,871399020429811712,At the end of today's show I said I want to become an expert in CHILDREN'S MEDIA now that I'm a dad... the tips are… https://t.co/KJuRcoDBuR,14515799,2017-06-04 16:11:30,15,132,3245079,7
4775,871399497607385094,@realDonaldTrump This tweet is False. Trump takes the mayor completely out of context. https://t.co/gezhJDdMkB,8953122,2017-06-04 16:13:24,676,2629,3273299,6
4776,871399644638715905,"@crissles. There's no money involved. When someone apologizes for mis behaving, I tend to move on. We have bigger battles ahead. #PeaceOut",60919240,2017-06-04 16:13:59,12,16,3248036,3
4778,871399968774533124,3. Acts of kindness https://t.co/bhKBw9pAsV,21982720,2017-06-04 16:15:17,21,57,3245074,7
4780,871400127306641410,RT @thehill: Third noose this week found at DC construction site https://t.co/BSw3c9nVWO https://t.co/rLntUBRpJr,14197312,2017-06-04 16:15:54,106,0,3231097,43
4781,871400239076450304,"RT @prchovanec: It's June 4 in Beijing.
Never forget. https://t.co/1YHOB6h5wt",14197312,2017-06-04 16:16:21,4750,0,3231070,43
4782,871400367547985923,"RT @DavidNelsonNews: Man mowing lawn with tornado behind him says he ""was keeping an eye on it.""  https://t.co/iz8fN0bMtT https://t.co/9Lnq…",14197312,2017-06-04 16:16:52,26218,0,3231039,43
4783,871400553674309632,"RT @NBCNews: Right-wing UK Independence Party doesn't suspend campaigning after attack, ramping up rhetoric instead https://t.co/2e7t9JgPkh…",14197312,2017-06-04 16:17:36,51,0,3230995,43
4784,871400799670341632,"RT @timothypmurphy: Man, no one has destroyed Lee this thoroughly since Grant. https://t.co/MTOMt6TcIr",13524182,2017-06-04 16:18:35,645,0,3246172,11
4785,871400866426834946,RT @sharethefact: https://t.co/q5ru9oUzhj https://t.co/jwbu7o640n,8953122,2017-06-04 16:18:51,164,0,3272972,43
4786,871401009133826049,"RT @MissEllieMae: Please God, my kingdom for just one journalist who points out to Theresa May that she was Home Secretary for six years",13524182,2017-06-04 16:19:25,6483,0,3246122,3
4787,871401060597944320,"RT @kylegriffin1: Al Gore: The U.S. will meet the requirements of the Paris climate deal ""regardless of what President Trump does"". https:/…",60919240,2017-06-04 16:19:37,1155,0,3247698,23
4788,871401160112001024,"RT @elonjames: I could be mistaken, havent had coffee yet, but Im gonna go out on a limb &amp; say it's because of all that sexual assault he w…",13524182,2017-06-04 16:20:01,1125,0,3246086,35
4789,871401188264214528,Opinion: Has Katie Hopkins committed a crime of incitement to hatred or violence against Muslims?… https://t.co/y5uKl3dBS9,4970411,2017-06-04 16:20:07,65,84,3239800,7
4790,871401214705119232,RT @stuartmillar159: .@broderick is broadcasting live from Manchester as people arrive for the #OneLoveManchester benefit concert https://t…,9532402,2017-06-04 16:20:14,28,0,3244633,43
4791,871401411405373441,RT @BigBowlOfChili: Tom Arnold is cyber-bullying rape apologist Michael Cernovich because sometimes we get reminders that the God who taket…,13524182,2017-06-04 16:21:00,39,0,3246027,3
4793,871402730497204225,RT @IanDunt: May's line that 'enough is enough' sort of suggests that a certain amount of terrorism was tolerable.,1077971,2017-06-04 16:26:15,592,0,3234978,3
4794,871402901314383872,RT @jeremycorbyn: My response to last night's dreadful terrorist attack. https://t.co/Hu377lPf5e,19811190,2017-06-04 16:26:56,5212,0,3237383,43
4795,871403317116751872,@ColeMcNeely If someone says the moon is made of green cheese it's not editorializing to say that's nonsense. Empirical facts exist.,14529929,2017-06-04 16:28:35,17,52,3242926,3
4796,871403411366871041,"David is brilliant here. Also, as he semi-points out, he could easily be describing the Alt Right https://t.co/cwIiNy4agr",7076492,2017-06-04 16:28:57,465,912,3232201,7
4797,871403718549409792,RT @CarlosLozadaWP: Hill-Bill Elegy https://t.co/4StEoJY5qP,14529929,2017-06-04 16:30:11,245,0,3242830,43
4799,871403912686948354,"RT @stevesilberman: An oily, Koch-snorting whore, hired by Trump to spout propaganda, wreck the planet, and make his buddies richer. https:…",7076492,2017-06-04 16:30:57,109,0,3232081,23
4800,871403999181897729,Thought: high-barrier segregated cycle lanes on London bridges (like those planned for Westminster) cd help protect pedestrians in future.,26985345,2017-06-04 16:31:17,37,72,3235179,3
4802,871404214957875200,"RT @MxJackMonroe: Stop terrorism:

1. Stop arming the Middle East.
2. Stop bombing their kids.
3. Stop cutting Police.
4. Stop cutting ment…",7076492,2017-06-04 16:32:09,10181,0,3232009,3
4803,871404682001829888,Trump takes London mayor's comments about #LondonBridgeAttack out of context. https://t.co/gezhJDvnc9 https://t.co/PRajw07hcD,8953122,2017-06-04 16:34:00,216,355,3272063,6
4805,871404741376573441,"RT @ReaganBattalion: He is a little boy in #Venezuela, he was born healthy, he is dying from hunger. https://t.co/xZZ3BzMAR8",14529929,2017-06-04 16:34:14,472,0,3242587,43
4807,871405104133484544,The President has helped normalize hateful language—no wonder colleges are seeing a clash over free speech. https://t.co/sScBUwlzOp,14677919,2017-06-04 16:35:41,234,306,3238499,7
4808,871405254121861120,RT @GuyEndoreKaiser: Please stop wasting exclamation points like this.  We need to save them all for when you die on the toilet. https://t.…,7076492,2017-06-04 16:36:17,617,0,3231761,43
4809,871405600231575552,"RT @robertmooreitv: Amid Trump tweets, notable there is no FBI Director; no US Ambassador to London; and the State Department is missing le…",13524182,2017-06-04 16:37:39,23011,0,3245028,16
4811,871405982437580800,https://t.co/OYsL3ZNG6y,26985345,2017-06-04 16:39:10,34,61,3234706,7
4812,871406182182866945,RT @farhip: More important point: Only WH statement about major terror attack is @realDonaldTrump spur-of-moment tweets.  https://t.co/Sgaz…,14515799,2017-06-04 16:39:58,238,0,3243371,13
4814,871407354603905024,There's a hashtag making fun of that New York Times headline: #ThingsThatLeaveBritainReeling,14834340,2017-06-04 16:44:37,50,81,3247300,3
